hora,velocidade,direcao,lat,lon,u,v
2014-01-01 00:00:00,28.2,109,-7.053890000000001,-33.88111,-26.663623831900736,9.181021955691817
2014-01-01 01:00:00,28.7,110,-7.053890000000001,-33.88111,-26.969178216555573,9.815978113446691
2014-01-01 02:00:00,29.1,112,-7.053890000000001,-33.88111,-26.981050167893514,10.901051868403043
2014-01-01 03:00:00,29.1,116,-7.053890000000001,-33.88111,-26.15490674730576,12.756600371562156
2014-01-01 04:00:00,28.4,119,-7.053890000000001,-33.88111,-24.839199682758842,13.76859321499597
2014-01-01 05:00:00,28.5,122,-7.053890000000001,-33.88111,-24.16937074045814,15.102699030646336
2014-01-01 06:00:00,28.0,125,-7.053890000000001,-33.88111,-22.936257240091766,16.060140217829293
2014-01-01 07:00:00,27.8,124,-7.053890000000001,-33.88111,-23.047244517030162,15.545562716486758
2014-01-01 08:00:00,26.8,126,-7.053890000000001,-33.88111,-21.68165544924859,15.752644761438278
2014-01-01 09:00:00,26.6,130,-7.053890000000001,-33.88111,-20.376782186964817,17.098150417661948
2014-01-01 10:00:00,25.7,132,-7.053890000000001,-33.88111,-19.09882201476903,17.196656583422655
2014-01-01 11:00:00,25.2,133,-7.053890000000001,-33.88111,-18.4301132808031,17.186358673574958
2014-01-01 12:00:00,25.0,134,-7.053890000000001,-33.88111,-17.983495008466278,17.366459261474933
2014-01-01 13:00:00,24.7,134,-7.053890000000001,-33.88111,-17.767693068364682,17.158061750337236
2014-01-01 14:00:00,25.5,135,-7.053890000000001,-33.88111,-18.031222920256962,18.031222920256962
2014-01-01 15:00:00,26.0,135,-7.053890000000001,-33.88111,-18.38477631085024,18.384776310850235
2014-01-01 16:00:00,26.2,134,-7.053890000000001,-33.88111,-18.846702768872657,18.20004930602573
2014-01-01 17:00:00,26.5,133,-7.053890000000001,-33.88111,-19.38087309290802,18.072956541656207
2014-01-01 18:00:00,26.8,131,-7.053890000000001,-33.88111,-20.226216749970295,17.58238197694559
2014-01-01 19:00:00,27.8,131,-7.053890000000001,-33.88111,-20.980926330193064,18.2384410059361
2014-01-01 20:00:00,27.9,128,-7.053890000000001,-33.88111,-21.985500025627545,17.176955161585866
2014-01-01 21:00:00,28.3,127,-7.053890000000001,-33.88111,-22.601384934338384,17.03136515520297
2014-01-01 22:00:00,28.2,125,-7.053890000000001,-33.88111,-23.100087648949565,16.1748555050995
